customer_id,months_subscribed,monthly_fee,total_spend,plan_type,payment_method,paperless_billing,is_senior,has_partner,has_dependents,addon_services,logins_30d,features_used,open_tickets_30d,days_since_last_interaction,usage_change_pct,snapshot_date,churn_30d
9480-BQJEI,62,92.3,5731.45,annual,Bank transfer (automatic),1,0,0,0,3,17,9,3,13,26.5,2024-02-22,0
4919-MOAVT,3,69.65,220.1,monthly,Electronic check,0,0,0,1,0,18,1,0,0,-6.5,2024-02-22,1
2984-AFWNC,3,95.4,293.15,monthly,Electronic check,0,0,0,0,3,12,4,1,10,16.7,2024-02-22,0
2538-OIMXF,1,24.7,24.7,monthly,Mailed check,0,0,0,1,0,4,2,0,7,9.8,2024-02-22,0
7771-CFQRQ,47,63.8,3007.25,biennial,Bank transfer (automatic),0,0,1,1,3,13,5,0,4,9.7,2024-02-22,0
2616-UUTFK,33,72.75,2447.45,monthly,Bank transfer (automatic),1,0,1,0,4,10,8,1,13,15.9,2024-02-22,0
4476-OSWTN,69,110.55,7610.1,annual,Mailed check,1,1,1,0,5,18,3,2,14,-13.6,2024-02-22,0
4304-TSPVK,68,114.9,7843.55,biennial,Bank transfer (automatic),0,0,1,0,6,20,3,1,13,48.7,2024-02-22,0
5227-JSCFE,71,46.35,3353.4,biennial,Credit card (automatic),0,1,1,0,4,28,4,0,10,16.1,2024-02-22,0
8614-VGMMV,15,49.1,679.55,monthly,Electronic check,1,0,0,0,0,11,0,0,19,12.8,2024-02-22,1
8316-BBQAY,65,59.95,3921.1,biennial,Credit card (automatic),0,0,0,0,5,7,6,0,0,-5.2,2024-02-22,0
1227-UDMZR,72,91.15,6637.9,biennial,Bank transfer (automatic),1,0,1,0,6,9,5,1,6,15.1,2024-02-22,0
4801-JZAZL,11,29.6,346.45,monthly,Electronic check,1,0,1,1,1,25,6,0,3,0.6,2024-02-22,0
6353-BRMMA,54,104.1,5645.8,monthly,Bank transfer (automatic),1,0,1,1,4,19,2,1,2,-12.0,2024-02-22,0
7064-JHXCE,62,20.05,1263.9,biennial,Credit card (automatic),0,0,1,1,0,11,10,0,3,9.0,2024-02-22,0
6508-NJYRO,15,18.8,294.95,annual,Mailed check,0,0,1,0,0,14,10,0,5,44.1,2024-02-23,0
0206-OYVOC,46,19.25,864.2,biennial,Mailed check,1,0,1,1,0,1,7,0,17,-41.1,2024-02-23,0
5018-HEKFO,10,24.5,270.15,monthly,Mailed check,1,0,0,0,0,24,4,0,14,-7.7,2024-02-23,0
8896-RAZCR,44,19.9,868.1,biennial,Mailed check,0,0,0,1,0,17,2,1,11,-1.6,2024-02-23,0
3520-FJGCV,72,112.6,8126.65,biennial,Credit card (automatic),1,0,1,1,6,19,7,0,17,13.6,2024-02-23,0
9777-IQHWP,64,93.4,5822.3,biennial,Bank transfer (automatic),0,0,1,1,3,17,6,0,19,36.2,2024-02-23,0
7746-QYVCO,16,55.85,857.8,annual,Mailed check,1,0,1,1,2,21,4,0,8,43.9,2024-02-23,0
6583-KQJLK,15,94.65,1285.05,monthly,Electronic check,1,1,1,0,3,30,3,0,8,4.9,2024-02-23,0
2103-ZRXFN,1,50.75,50.75,monthly,Mailed check,0,0,0,0,0,18,2,0,0,30.9,2024-02-23,0
5575-TPIZQ,46,89.15,4245.55,monthly,Credit card (automatic),1,0,0,0,2,18,4,0,15,3.3,2024-02-23,0
0422-OHQHQ,15,20.55,295.95,annual,Mailed check,0,0,1,1,0,20,4,1,3,12.0,2024-02-23,0
2530-FMFXO,56,103.2,5873.75,biennial,Electronic check,1,0,1,1,4,21,3,1,0,-13.6,2024-02-23,0
1036-GUDCL,60,79.05,4663.4,monthly,Credit card (automatic),1,0,1,1,5,8,8,0,6,29.8,2024-02-23,0
8496-DMZUK,30,90.4,2820.65,annual,Bank transfer (automatic),0,0,0,0,3,37,5,1,6,-34.3,2024-02-23,0
1015-JPFYW,7,19.45,136.75,annual,Mailed check,0,0,0,1,0,7,9,0,33,-3.3,2024-02-23,0
4827-DPADN,72,83.3,6042.7,biennial,Bank transfer (automatic),1,0,1,1,5,26,1,0,21,21.5,2024-02-23,0
3429-IFLEM,71,77.35,5550.1,biennial,Credit card (automatic),0,0,0,0,5,20,6,0,0,14.8,2024-02-23,0
5899-OUVKV,31,94.5,2979.2,monthly,Electronic check,1,0,0,0,3,29,6,0,2,7.5,2024-02-24,0
8268-YDIXR,56,93.15,5253.95,annual,Electronic check,1,0,1,0,3,10,7,2,8,7.9,2024-02-24,0
9732-OUYRN,49,19.0,918.7,annual,Credit card (automatic),0,0,1,0,0,2,8,1,25,-31.0,2024-02-24,0
2603-HVKCG,31,101.4,3143.65,monthly,Electronic check,1,0,0,0,4,33,8,1,4,37.1,2024-02-24,0
7621-VPNET,42,85.9,3729.75,monthly,Credit card (automatic),1,0,1,0,2,30,8,0,0,14.5,2024-02-24,0
1752-OZXFY,60,59.8,3561.15,annual,Mailed check,1,0,1,0,2,7,3,0,1,-18.3,2024-02-24,0
5176-LDKUH,48,75.15,3772.65,annual,Electronic check,0,0,0,0,1,2,8,0,11,12.6,2024-02-24,0
2208-NKVVH,43,24.25,1077.95,biennial,Mailed check,0,0,1,1,0,14,2,0,12,-3.0,2024-02-24,0
6092-QZVPP,36,79.2,2854.95,monthly,Credit card (automatic),1,0,0,0,5,15,7,0,12,25.1,2024-02-24,0
2958-NHPPS,23,20.85,473.9,monthly,Electronic check,0,0,0,0,0,0,6,1,13,-2.6,2024-02-24,0
2146-EGVDT,59,19.3,1192.7,biennial,Credit card (automatic),0,0,1,1,0,29,4,0,12,-21.4,2024-02-24,0
3043-SUDUA,32,19.9,601.55,monthly,Bank transfer (automatic),0,0,0,0,0,14,5,1,43,17.0,2024-02-24,0
5376-PCKNB,72,104.45,7459.0,annual,Credit card (automatic),1,0,1,1,4,27,3,0,23,-20.9,2024-02-24,0
3904-UKFRE,4,80.1,336.15,monthly,Electronic check,1,0,0,0,1,19,9,0,3,-6.3,2024-02-24,0
2040-OBMLJ,31,81.7,2548.65,annual,Credit card (automatic),0,0,0,0,1,16,10,0,16,23.8,2024-02-24,0
3546-GHEAE,7,19.45,165.35,biennial,Mailed check,0,0,0,0,0,14,5,0,17,25.3,2024-02-24,0
4301-VVZKA,16,75.4,1189.4,monthly,Electronic check,1,0,1,0,0,23,6,0,0,9.7,2024-02-24,0
5701-ZIKJE,13,50.55,610.75,monthly,Mailed check,1,0,0,0,1,21,2,0,11,-17.7,2024-02-24,0
8060-HIWJJ,64,86.55,5632.55,biennial,Credit card (automatic),0,0,0,0,5,13,8,0,11,-1.0,2024-02-25,0
6374-NTQLP,72,104.1,7447.7,biennial,Credit card (automatic),1,1,1,1,5,15,9,2,13,-8.8,2024-02-25,0
5387-ASZNZ,66,63.85,4174.35,annual,Credit card (automatic),1,1,0,0,3,20,4,0,15,3.1,2024-02-25,0
8439-LTUGF,10,20.0,198.6,monthly,Credit card (automatic),1,0,0,0,0,16,6,0,6,-15.6,2024-02-25,0
5204-HMGYF,49,87.2,4345.0,annual,Mailed check,1,0,1,1,6,2,9,3,12,-4.6,2024-02-25,0
2080-CAZNM,41,104.4,4133.95,monthly,Electronic check,1,1,0,0,4,18,5,1,10,-15.5,2024-02-25,0
4012-ZTHBR,21,44.95,926.25,monthly,Electronic check,1,0,1,1,0,8,8,0,31,26.8,2024-02-25,0
6922-NCEDI,56,21.2,1238.65,annual,Mailed check,1,0,0,1,0,26,5,1,15,15.4,2024-02-25,0
3387-PLKUI,13,18.8,251.25,monthly,Mailed check,0,0,1,1,0,19,10,0,13,3.8,2024-02-25,0
9411-TPQQV,40,54.55,2236.2,annual,Bank transfer (automatic),1,0,0,0,4,22,2,0,13,28.0,2024-02-25,0
4184-TJFAN,3,88.3,273.75,monthly,Mailed check,1,1,1,1,3,18,2,0,25,-11.9,2024-02-25,1
7030-NJVDP,24,89.25,2210.2,monthly,Electronic check,1,0,1,0,3,8,5,0,4,-12.5,2024-02-25,0
5590-BYNII,22,100.75,2095.0,monthly,Electronic check,1,0,0,0,3,13,0,0,32,-31.4,2024-02-25,1
6563-VRERX,33,20.6,690.25,annual,Mailed check,0,0,1,1,0,10,4,1,0,25.8,2024-02-25,0
2469-DTSGX,72,111.65,7943.45,biennial,Electronic check,0,1,0,0,5,8,7,0,12,-8.2,2024-02-25,0
2582-FFFZR,22,50.6,1073.3,monthly,Electronic check,1,0,0,0,3,8,7,0,5,-0.6,2024-02-25,0
5858-EAFCZ,1,44.45,44.45,monthly,Mailed check,0,0,0,0,0,27,5,0,4,7.7,2024-02-25,0
0562-KBDVM,70,44.6,3058.15,biennial,Bank transfer (automatic),1,0,0,0,4,25,5,1,0,71.4,2024-02-26,0
1307-TVUFB,42,79.35,3344.1,monthly,Bank transfer (automatic),1,1,0,0,1,17,2,0,6,-9.3,2024-02-26,0
2080-SRCDE,1,25.4,25.4,monthly,Mailed check,0,0,0,1,0,19,7,0,7,-15.3,2024-02-26,0
9087-EYCPR,60,25.0,1505.05,biennial,Mailed check,0,0,0,0,0,3,7,0,0,-39.8,2024-02-26,0
9717-QEBGU,2,70.3,144.0,monthly,Electronic check,1,0,0,0,0,10,1,2,12,-22.2,2024-02-26,0
6016-NXBNJ,35,19.15,638.0,annual,Mailed check,1,0,0,0,0,26,4,2,25,5.1,2024-02-26,0
6435-VWCCY,65,92.7,5968.4,biennial,Credit card (automatic),1,1,1,0,3,17,4,0,0,-12.7,2024-02-26,0
5934-RMPOV,22,84.75,1816.75,monthly,Electronic check,1,0,0,1,1,17,4,0,20,-25.9,2024-02-26,0
3635-JBPSG,15,38.8,603.0,biennial,Mailed check,1,0,0,0,2,17,6,0,5,-15.3,2024-02-26,0
4976-LNFVV,19,34.3,577.15,monthly,Credit card (automatic),1,1,1,0,2,11,6,0,4,2.8,2024-02-26,0
6288-LBEAR,23,79.1,1783.75,monthly,Mailed check,1,0,0,0,2,19,5,0,0,15.6,2024-02-26,0
6898-MDLZW,12,53.75,648.65,monthly,Mailed check,1,0,0,0,2,22,8,1,4,-21.1,2024-02-26,0
4674-HGNUA,71,89.9,6457.15,biennial,Credit card (automatic),0,0,1,1,6,6,2,0,14,8.4,2024-02-26,0
3428-MMGUB,60,89.55,5231.2,biennial,Electronic check,1,0,0,0,2,22,4,1,15,-9.0,2024-02-26,0
4184-VODJZ,63,91.35,5764.7,annual,Electronic check,1,0,1,1,2,14,9,0,26,16.1,2024-02-27,0
3658-QQJYD,62,74.3,4698.05,annual,Credit card (automatic),1,0,0,0,4,21,5,0,10,-4.7,2024-02-27,0
4967-WPNCF,72,63.7,4464.8,biennial,Bank transfer (automatic),1,0,0,0,6,6,5,1,17,53.3,2024-02-27,0
8017-UVSZU,40,56.6,2379.1,monthly,Credit card (automatic),0,0,1,0,1,6,7,0,10,-20.9,2024-02-27,0
9753-OYLBX,1,20.5,20.5,monthly,Mailed check,0,0,0,0,0,14,3,3,20,-9.9,2024-02-27,0
1680-VDCWW,12,19.8,202.25,annual,Bank transfer (automatic),0,0,1,0,0,17,6,0,8,36.4,2024-02-27,0
2545-LXYVJ,72,20.7,1492.1,biennial,Bank transfer (automatic),0,0,1,0,0,23,10,1,4,21.5,2024-02-27,0
8033-VCZGH,50,103.95,5231.3,annual,Electronic check,1,0,1,0,4,16,7,0,4,39.2,2024-02-27,0
2424-WVHPL,1,74.7,74.7,monthly,Electronic check,0,1,0,0,1,10,0,0,12,-21.8,2024-02-27,0
3170-GWYKC,60,104.95,6236.75,monthly,Bank transfer (automatic),1,0,0,0,5,34,6,0,2,-15.8,2024-02-27,0
4366-CTOUZ,50,100.2,5038.45,biennial,Mailed check,1,0,0,0,4,19,7,0,3,-13.8,2024-02-27,0
3528-HFRIQ,71,52.3,3765.05,monthly,Bank transfer (automatic),1,1,1,0,4,12,5,2,24,38.6,2024-02-27,0
5799-JRCZO,63,19.5,1215.1,biennial,Credit card (automatic),0,0,0,1,0,5,2,0,9,1.6,2024-02-28,0
3896-ZVNET,24,24.7,571.75,biennial,Mailed check,0,0,1,1,0,20,10,1,9,43.7,2024-02-28,0
6474-FVJLC,2,86.0,165.45,monthly,Electronic check,1,0,0,0,1,9,6,0,46,-20.7,2024-02-28,1
8619-IJNDK,71,64.05,4492.9,biennial,Credit card (automatic),0,0,1,1,4,17,8,1,10,34.0,2024-02-28,0
1162-ECVII,72,109.75,7932.5,biennial,Bank transfer (automatic),1,1,1,0,5,22,7,0,9,0.6,2024-02-28,0
3012-VFFMN,7,20.65,158.95,monthly,Mailed check,0,0,1,1,0,35,3,2,2,-24.5,2024-02-28,0
5131-PONJI,49,90.4,4494.65,monthly,Credit card (automatic),1,0,1,1,3,15,5,1,10,23.3,2024-02-28,0
2273-QCKXA,1,49.05,49.05,monthly,Mailed check,0,0,0,0,1,7,2,0,12,11.1,2024-02-28,0
7163-OCEQI,22,78.65,1663.75,annual,Mailed check,1,0,1,1,4,7,5,1,21,1.3,2024-02-28,0
5977-CKHON,43,92.55,4039.0,monthly,Bank transfer (automatic),1,0,1,1,2,16,9,1,9,-16.3,2024-02-28,0
4884-LEVMQ,39,20.45,790.0,biennial,Bank transfer (automatic),1,0,1,0,0,15,7,1,14,12.2,2024-02-28,0
1763-WQFUK,3,50.5,147.75,monthly,Mailed check,1,0,0,0,1,25,9,0,8,16.8,2024-02-28,0
3654-ARMGP,61,88.65,5321.25,biennial,Credit card (automatic),0,0,0,0,5,20,6,0,20,-1.1,2024-02-28,0
6075-QMNRR,52,49.75,2535.55,monthly,Bank transfer (automatic),1,0,0,0,1,8,5,0,12,44.3,2024-02-28,0
0030-FNXPP,3,19.85,57.2,monthly,Mailed check,0,0,0,0,0,21,5,2,6,-20.2,2024-02-28,0
7869-ZYDST,31,59.05,1882.8,monthly,Credit card (automatic),1,0,1,0,1,14,2,0,7,16.3,2024-02-28,0
6345-HOVES,34,25.05,852.7,monthly,Bank transfer (automatic),1,0,0,0,0,11,10,0,7,-1.2,2024-02-28,0
9926-PJHDQ,72,76.8,5468.45,biennial,Bank transfer (automatic),1,0,1,1,3,16,6,0,31,-22.0,2024-02-28,0
0621-HJWXJ,63,81.55,5029.05,monthly,Bank transfer (automatic),1,0,1,0,1,1,4,0,6,7.2,2024-02-28,0
6741-QRLUP,63,80.3,4995.35,biennial,Credit card (automatic),1,0,0,0,5,18,5,0,16,-15.6,2024-02-28,0
3511-APPBJ,23,99.95,2292.75,annual,Credit card (automatic),1,0,0,0,4,3,6,0,0,-15.3,2024-02-28,0
6497-TILVL,7,50.7,350.35,monthly,Mailed check,0,0,1,1,1,14,7,1,9,33.2,2024-02-29,0
6108-OQZDQ,4,97.95,384.5,monthly,Electronic check,1,0,1,1,3,17,2,1,37,-14.0,2024-02-29,1
7096-ZNBZI,72,26.45,1914.5,biennial,Credit card (automatic),0,0,1,0,0,21,4,0,2,7.1,2024-02-29,0
2284-VFLKH,49,99.25,4920.8,annual,Credit card (automatic),1,0,1,0,4,7,4,1,2,53.2,2024-02-29,0
7973-DZRKH,66,90.95,5930.05,biennial,Credit card (automatic),1,0,0,1,3,14,8,1,18,-55.5,2024-02-29,0
0604-THJFP,59,75.95,4542.35,biennial,Credit card (automatic),1,0,1,1,4,9,3,1,9,-3.7,2024-02-29,0
4694-PHWFW,8,19.95,170.9,monthly,Mailed check,0,0,0,1,0,12,6,1,9,-14.7,2024-02-29,0
1371-WEPDS,40,55.8,2283.3,annual,Electronic check,0,1,1,0,1,12,2,0,13,1.7,2024-02-29,0
3007-FDPEA,2,20.7,39.85,monthly,Bank transfer (automatic),1,0,0,0,0,12,10,0,9,-11.0,2024-02-29,0
3166-PNEOF,61,86.45,5175.3,biennial,Credit card (automatic),0,0,0,0,5,27,10,0,5,-3.9,2024-02-29,0
4611-ANLQC,60,50.05,2911.5,annual,Electronic check,0,0,1,0,4,12,8,0,19,55.1,2024-02-29,0
3274-NSDWE,68,19.6,1441.65,biennial,Credit card (automatic),0,0,0,0,0,4,7,1,0,7.2,2024-02-29,0
9435-JMLSX,71,86.1,6045.9,biennial,Bank transfer (automatic),1,0,1,0,6,27,10,1,32,0.2,2024-02-29,0
0318-ZOPWS,49,20.15,973.35,biennial,Bank transfer (automatic),1,0,1,0,0,9,10,0,8,14.8,2024-02-29,0
0815-MFZGM,42,99.0,4135.0,biennial,Credit card (automatic),1,0,1,0,4,30,1,0,6,39.3,2024-02-29,0
9371-BITHB,52,19.85,1070.5,biennial,Mailed check,0,0,1,1,0,8,4,2,11,-3.9,2024-02-29,0
3234-VKACU,2,70.3,132.4,monthly,Electronic check,0,0,0,0,3,11,0,0,0,-10.4,2024-02-29,0
1170-SASML,69,85.4,5869.4,monthly,Bank transfer (automatic),1,0,1,0,2,16,5,0,16,10.5,2024-02-29,0
0885-HMGPY,62,69.4,4237.5,biennial,Bank transfer (automatic),0,0,0,0,4,15,5,0,6,18.5,2024-02-29,0
1702-CCFNJ,52,61.35,3169.55,monthly,Bank transfer (automatic),0,0,1,0,2,11,9,1,17,3.9,2024-02-29,0
5966-EMAZU,64,108.5,6880.85,annual,Mailed check,1,0,1,0,5,12,5,0,11,15.9,2024-02-29,0
2523-EWWZL,27,76.1,2093.4,monthly,Electronic check,1,0,1,0,1,4,6,1,0,-1.6,2024-03-01,0
4003-OCTMP,31,64.0,1910.75,annual,Electronic check,1,0,1,0,3,11,7,0,0,29.0,2024-03-01,0
3752-CQSJI,13,20.45,254.5,monthly,Mailed check,1,0,1,1,0,29,2,1,9,6.0,2024-03-01,0
0222-CNVPT,52,48.8,2555.05,monthly,Credit card (automatic),1,1,0,0,3,10,3,1,8,1.8,2024-03-01,0
1403-GYAFU,70,20.05,1360.25,biennial,Credit card (automatic),0,0,1,1,0,20,6,0,11,-14.8,2024-03-01,0
1724-IQWNM,1,19.3,19.3,monthly,Mailed check,1,0,0,1,0,4,3,0,17,-11.4,2024-03-01,0
9214-EKVXR,1,44.0,44.0,monthly,Mailed check,1,0,0,0,0,14,8,0,3,5.5,2024-03-01,0
1730-ZMAME,32,79.5,2665.0,monthly,Electronic check,1,1,0,0,1,9,5,1,8,-8.7,2024-03-01,0
1561-BWHIN,19,19.8,344.5,annual,Mailed check,0,0,1,1,0,22,8,0,11,2.6,2024-03-01,0
1060-ENTOF,67,105.4,7035.6,annual,Credit card (automatic),1,1,1,0,5,11,0,0,16,-23.0,2024-03-01,0
7727-SHVZV,9,19.5,150.35,monthly,Bank transfer (automatic),0,0,0,0,0,16,6,2,12,24.7,2024-03-01,0
4018-KJYUY,22,20.15,432.5,monthly,Credit card (automatic),0,0,0,1,0,20,6,1,5,0.3,2024-03-01,0
1301-LOPVR,29,55.35,1636.95,annual,Credit card (automatic),1,0,1,1,5,30,6,1,15,-9.3,2024-03-01,0
7952-OBOYL,3,89.85,244.45,monthly,Mailed check,1,0,0,0,3,17,1,0,0,5.7,2024-03-01,0
7318-EIVKO,8,59.25,436.6,monthly,Electronic check,1,0,0,0,1,18,10,0,15,6.6,2024-03-01,0
7077-XJMET,12,74.15,741.4,monthly,Electronic check,1,0,1,0,4,31,6,1,11,16.9,2024-03-01,0
9099-FTUHS,23,54.4,1249.25,monthly,Electronic check,0,0,0,0,1,26,3,1,27,-20.6,2024-03-01,0
0019-EFAEP,72,101.3,7261.25,biennial,Bank transfer (automatic),1,0,0,0,4,25,6,0,4,-31.0,2024-03-01,0
5296-BFCYD,46,20.1,936.85,biennial,Mailed check,1,0,1,1,0,23,4,1,8,-0.9,2024-03-01,0
0840-DFEZH,7,75.35,564.65,monthly,Electronic check,1,0,0,0,0,9,4,1,2,14.9,2024-03-02,0
5846-NEQVZ,71,70.85,4973.4,biennial,Credit card (automatic),1,0,1,1,4,13,6,0,7,-22.1,2024-03-02,0
1215-EXRMO,50,20.55,1067.65,biennial,Mailed check,0,0,1,0,0,20,8,0,13,23.7,2024-03-02,0
3716-UVSPD,1,49.3,49.3,monthly,Electronic check,1,0,0,0,1,34,5,0,4,14.8,2024-03-02,0
2143-LJULT,67,25.25,1733.15,biennial,Credit card (automatic),1,0,1,0,0,10,3,1,9,-2.0,2024-03-02,0
3717-LNXKW,38,91.7,3479.05,monthly,Bank transfer (automatic),0,0,1,0,2,21,4,0,0,-15.3,2024-03-02,0
2172-EJXVF,71,105.9,7521.95,annual,Electronic check,1,1,0,0,4,12,9,0,5,42.5,2024-03-02,0
0187-QSXOE,7,89.0,605.45,monthly,Electronic check,1,1,1,0,2,19,7,0,21,4.8,2024-03-02,0
3996-ZNWYK,71,19.8,1388.45,biennial,Credit card (automatic),0,1,1,1,0,14,8,2,2,-43.1,2024-03-02,0
4625-LAMOB,44,20.4,905.55,biennial,Credit card (automatic),0,0,0,0,0,0,4,0,11,13.1,2024-03-02,0
8109-YUOHE,17,56.1,946.95,annual,Mailed check,0,0,0,0,2,20,8,1,39,23.4,2024-03-02,0
5336-UFNZP,65,107.45,7047.5,annual,Electronic check,1,1,1,1,4,16,7,0,1,-31.7,2024-03-02,0
6992-TKNYO,38,69.0,2669.45,annual,Credit card (automatic),0,0,1,0,3,12,5,1,0,-3.8,2024-03-02,0
2519-LBNQL,60,104.35,6339.45,annual,Electronic check,1,1,1,0,4,8,7,1,3,-23.1,2024-03-02,0
6917-FIJHC,72,26.0,1776.0,biennial,Mailed check,1,0,1,0,0,21,8,0,8,-28.5,2024-03-02,0
0422-UXFAP,51,98.85,4947.55,annual,Electronic check,1,0,1,0,3,14,1,1,0,14.3,2024-03-02,0
0707-HOVVN,70,75.5,5212.65,biennial,Bank transfer (automatic),1,1,0,0,4,14,6,0,3,-20.4,2024-03-03,0
6175-IRFIT,5,78.75,426.35,monthly,Mailed check,0,0,0,0,1,14,8,0,21,-23.4,2024-03-03,0
1078-TDCRN,3,30.75,82.85,monthly,Electronic check,1,1,1,0,1,18,4,0,19,32.3,2024-03-03,0
0945-TSONX,47,85.3,4107.25,biennial,Credit card (automatic),1,0,1,1,5,10,5,1,19,21.5,2024-03-03,0
1784-EZDKJ,51,106.8,5498.8,annual,Bank transfer (automatic),1,0,1,0,4,9,10,1,3,-5.5,2024-03-03,0
0887-WBJVH,53,93.45,4872.2,annual,Electronic check,1,0,1,0,3,24,7,2,7,-24.5,2024-03-03,0
7285-KLOTR,12,78.85,876.75,annual,Electronic check,0,0,1,0,4,21,9,2,8,36.3,2024-03-03,0
9839-ETQOE,43,40.45,1912.85,monthly,Electronic check,1,0,0,1,3,14,7,0,5,1.8,2024-03-03,0
7159-NOKYQ,67,93.15,6368.2,biennial,Electronic check,1,0,1,0,3,13,4,0,15,-11.1,2024-03-03,0
7190-XHTWJ,38,19.3,755.5,annual,Mailed check,0,0,0,0,0,25,9,1,20,-6.2,2024-03-03,0
0052-YNYOT,67,20.55,1343.4,annual,Electronic check,0,0,0,0,0,13,6,1,2,1.2,2024-03-04,0
1269-FOYWN,44,20.0,860.85,annual,Bank transfer (automatic),0,0,1,1,0,35,7,0,0,-16.8,2024-03-04,0
7901-HXJVA,14,76.45,1117.55,monthly,Electronic check,0,0,0,0,1,19,7,0,16,21.0,2024-03-04,0
6481-ESCNL,29,100.55,2878.75,monthly,Bank transfer (automatic),0,0,0,0,3,13,4,1,15,0.2,2024-03-04,0
4500-HKANN,23,59.7,1414.2,biennial,Mailed check,0,0,1,1,2,19,5,1,5,-4.6,2024-03-04,0
6631-HMANX,72,85.45,6227.5,biennial,Credit card (automatic),1,0,1,0,5,19,5,1,10,9.6,2024-03-04,0
8069-RHUXK,67,35.7,2545.7,biennial,Credit card (automatic),0,0,1,1,2,21,4,0,21,-29.5,2024-03-04,0
3173-WSSUE,71,19.7,1415.85,biennial,Credit card (automatic),0,0,1,1,0,28,5,1,17,20.0,2024-03-04,0
6838-YAUVY,54,95.1,5064.85,biennial,Bank transfer (automatic),1,0,0,0,3,6,6,1,9,5.2,2024-03-04,0
7293-LSCDV,60,19.25,1103.25,biennial,Credit card (automatic),1,0,1,1,0,14,4,3,38,17.0,2024-03-04,0
9822-OAOVB,1,55.45,55.45,monthly,Electronic check,1,0,0,0,1,6,9,0,19,3.9,2024-03-05,0
6961-MJKBO,47,20.45,943.0,biennial,Bank transfer (automatic),0,0,0,0,0,22,3,1,0,13.6,2024-03-05,0
5884-FBCTL,72,25.1,1857.85,biennial,Bank transfer (automatic),0,0,1,1,0,27,8,0,32,-26.1,2024-03-05,0
2988-QRAJY,69,110.05,7430.75,biennial,Credit card (automatic),1,0,0,0,5,26,5,0,14,18.2,2024-03-05,0
8644-XYTSV,42,40.15,1626.05,monthly,Bank transfer (automatic),1,0,1,0,2,14,5,0,0,2.9,2024-03-05,0
7130-CTCUS,16,54.55,825.1,monthly,Bank transfer (automatic),1,1,1,0,2,16,5,0,17,8.8,2024-03-05,0
2105-PHWON,33,95.0,3008.15,monthly,Credit card (automatic),1,0,1,0,3,28,4,0,0,38.9,2024-03-05,0
6893-ODYYE,50,90.1,4549.45,annual,Credit card (automatic),1,0,0,0,4,1,4,0,11,-48.0,2024-03-05,0
6259-WJQLC,32,81.1,2619.25,monthly,Credit card (automatic),1,1,0,0,1,15,10,1,18,-1.3,2024-03-05,0
0665-XHDJU,72,99.4,7285.7,biennial,Electronic check,1,0,1,0,3,18,5,0,22,12.5,2024-03-05,0
5897-ZYEKH,67,105.6,7112.15,annual,Electronic check,1,1,1,0,4,10,5,1,6,5.7,2024-03-05,0
9767-FFLEM,38,69.5,2625.25,monthly,Credit card (automatic),1,0,0,0,0,6,1,0,2,-53.0,2024-03-05,0
6476-EPYZR,12,20.5,255.5,monthly,Mailed check,0,0,1,1,0,15,8,0,8,-9.1,2024-03-05,0
0123-CRBRT,61,88.1,5526.75,biennial,Mailed check,0,0,1,1,6,14,7,0,7,27.9,2024-03-05,0
0795-LAFGP,71,90.4,6668.05,biennial,Electronic check,0,0,1,1,6,3,7,0,11,-20.5,2024-03-06,0
1866-DIOQZ,71,66.8,4689.15,annual,Bank transfer (automatic),0,0,1,0,6,17,4,4,31,24.8,2024-03-06,0
3190-FZATL,14,19.95,268.4,monthly,Mailed check,0,0,0,1,0,16,3,1,2,-6.6,2024-03-06,0
2673-CXQEU,56,110.5,6139.5,annual,Electronic check,0,1,0,0,5,6,7,0,13,-28.5,2024-03-06,0
7964-VEXDG,21,80.35,1747.2,monthly,Electronic check,0,0,0,1,1,42,6,0,7,-9.6,2024-03-06,0
9959-WOFKT,71,106.7,7382.25,biennial,Bank transfer (automatic),0,0,0,1,4,27,3,1,17,-10.4,2024-03-06,0
1240-HCBOH,67,26.1,1759.55,biennial,Mailed check,1,0,0,0,0,15,5,0,4,-6.9,2024-03-06,0
2862-JVEOY,6,19.15,124.4,annual,Mailed check,0,0,0,0,0,29,10,0,16,-18.0,2024-03-06,0
5055-BRMNE,67,106.7,7009.5,biennial,Credit card (automatic),0,0,1,1,4,9,5,0,6,15.8,2024-03-06,0
4840-ORQXB,56,104.75,5841.35,monthly,Electronic check,0,1,0,0,4,31,7,1,4,-25.1,2024-03-06,0
5203-XEHAX,34,64.35,2053.05,annual,Electronic check,0,0,0,0,3,20,7,0,0,-7.4,2024-03-06,0
7785-RDVIG,3,19.3,54.7,monthly,Mailed check,0,0,1,1,0,12,7,0,24,-12.5,2024-03-07,0
1629-DQQVB,14,50.1,709.5,monthly,Bank transfer (automatic),0,0,0,0,1,21,7,0,11,-22.4,2024-03-07,0
9795-NREXC,64,85.0,5484.4,biennial,Credit card (automatic),1,0,1,0,5,25,2,1,0,-11.7,2024-03-07,0
4311-QTTAI,16,19.35,295.55,annual,Credit card (automatic),0,0,0,0,0,22,5,2,0,-30.7,2024-03-07,0
3078-ZKNTS,13,19.75,246.7,biennial,Bank transfer (automatic),1,0,1,1,0,12,4,1,29,-22.8,2024-03-07,0
8751-EDEKA,28,89.9,2433.5,monthly,Credit card (automatic),0,0,1,0,3,21,5,1,6,-4.8,2024-03-07,0
